x (m),y (m),u_x (m),u_y (m),u_magnitude (m),von_mises (GPa),stress_xx (GPa),stress_yy (GPa),stress_xy (GPa)
3.625,0.2834936490538902,2.710996951330906,-18.433328630385873,18.631615841518656,128.93052496717422,128.41859259360976,-0.39923498056310003,-3.496456653922977
3.5,0.07758007733721448,0.7172286617616179,-17.2211205473409,17.236049717359812,55.45075346918852,36.52384575077366,-0.9778410457058664,-5.942092059580766
3.2303012641818416,0.06529539061615765,0.5645253020626859,-14.779544121742592,14.790321607835477,56.72807947546885,27.592756142782463,0.2945348165299753,-3.2851483733860367
3.375,-0.1495190528383291,-1.345728573481483,-16.070543052789176,16.126789494658723,80.70956569126415,-66.87229339176834,-0.002893098086276171,-5.447117391638548
3.75,0.07934554054212019,0.7832771671964579,-19.628096979681267,19.643719458504396,53.953519786244584,36.00123262748078,-1.2289601114091255,-3.937512870677641
4.0,0.07963978440960451,0.8248374153364938,-22.172910522679086,22.188247290141508,53.80686025143732,35.67868236938741,-0.8269843208563284,-6.952133517557647
3.875,-0.1495190528383288,-1.5105957089234825,-20.882333522585366,20.936899310650336,76.46281432769636,-62.48067632794707,0.18719539061524706,-5.223977035461206
0.2113539518104646,-0.124527925880018,-0.07133923157216149,-0.04279683489956743,0.0831916764990784,93.54925417591919,-76.74585329036111,-6.696365293604664,-2.271880772820907
0.410803606597551,-0.006148268917201399,-0.008653442868263386,-0.23717609885594435,0.23733390811681118,66.87570075462264,-0.44614570833833905,0.23468975266870223,-7.3638259918736395
0.4041799196331277,0.26910028575320344,0.32062129860317795,-0.2559778517805364,0.410271468323312,164.4033707321028,159.61067734951942,-1.2909312553143393,-4.986580774064213
0.6448317863568523,0.1135215764257601,0.21526877425708155,-0.6117444210794288,0.6485151362088257,90.30480264156544,65.24593327976936,-0.7311443563978635,-3.768418317499555
0.876469326089892,-0.2847139236381061,-0.7325709688594196,-1.188066666225714,1.3957659645557743,166.24791331161347,-165.569739748266,0.5901462999712431,-4.829993875277108
0.9790231802258387,-0.09436935142158273,-0.2729022525322562,-1.4440980552039189,1.4696580665178278,72.58680952322813,-56.24986938635044,-1.0580321662788648,-4.072905103483496
2.370403628309096,-0.2949526950149733,-1.9450549156873134,-8.192027454852726,8.419771519827615,149.65754613270872,-149.1333320729474,0.40118245865288765,-0.9990556570573563
2.479832246662361,-0.06538378518061176,-0.44584397636253276,-8.899015167614868,8.910176642732635,60.39846261810198,-29.529996416066794,-0.09544638600569046,-3.0575819268719826
2.735297439274066,-0.0732679303764069,-0.5450634028469448,-10.751815182888969,10.765622315506187,58.08432051661766,-37.912297993381486,1.1949173502874595,-6.634487763140285
2.621534215173549,0.14558386754931085,1.0494697077900748,-9.908381694161944,9.96380522013415,84.95119804689578,70.92314835226877,0.05108126043493057,-5.942781654958708
2.875,-0.2834936490538906,-2.2166482017836104,-11.857704745562598,12.063112827268435,136.99314918922323,-136.47845257364804,0.22324088618015428,-4.614803297049815
2.99927473224869,-0.06576386461884032,-0.538136065494953,-12.825691762238607,12.836976264095124,55.427721650848696,-29.415288305393183,0.16524280173527653,-3.6598896794856497
6.375000000000008,-0.2834936490538873,-4.244716350607911,-52.67152021299116,52.84228097314361,98.08600573242981,-97.67959459049621,0.14980702496414347,-3.152310915473672
13.625,-0.28525911225879835,-6.59826350618538,-195.80534817524767,195.91649102443372,36.843841464081585,-36.52181243805042,0.0578538445740406,-1.9615008203608844
13.47242176985456,-0.07395036170258609,-1.7015854378751545,-192.269386644585,192.2769160187653,16.903146719840397,-8.852855040096856,0.05813282475157439,-2.9756242799520454
13.7454036283091,-0.07903483180383941,-1.8339384892892032,-198.5922774292827,198.60074517718127,15.32878843741464,-9.90280007011822,-0.029381781049354953,-2.250243182760076
14.02533657389874,-0.06426114373578957,-1.5008909484482813,-205.12171401039222,205.12720500265263,15.339946679548955,-6.604465173610923,-0.12370743536823964,-2.829456448988278
13.87500000000006,0.14951905283831352,3.4828580747237066,-201.61019484412714,201.64027614902628,21.706757254855418,17.811848293354288,-0.31013077701019426,-2.2289200923787025
14.625,-0.2852591122587964,-6.76400966110998,-219.27055028600458,219.37485281914803,30.698211077217255,-30.376277914757043,0.04782665790462366,-1.788213183414582
14.47242176985456,-0.07395036170258498,-1.745881301122253,-215.64648427016252,215.65355151167591,14.190712211003166,-7.458797161917178,0.0625321012066038,-2.685074006008485
15.125,-0.2834936490538906,-6.793409272885702,-231.2071417788005,231.30692341361356,27.693434600441527,-27.419932963316143,0.020698097339179412,-1.6116080034398854
15.0,-0.07758007733721366,-1.8528525930202653,-228.20580548075276,228.21332721348818,12.724783918585794,-7.938134964801425,0.11850099714916401,-2.561310929134053
15.625,-0.2834936490538905,-6.8578279593734806,-243.2625122033439,243.35915772331728,24.99086160343705,-24.718233183996094,0.018539207544858206,-1.540527113365195
15.5,-0.07758007733721418,-1.870984350994477,-240.23311390753003,240.2403996003794,11.64652535740649,-7.18050574893194,0.11974270146711864,-2.4753964176927385
16.125,-0.2834936490538905,-6.915725576442503,-255.4250672162978,255.51867294328787,22.425823008287058,-22.154922787024766,0.01379299470906407,-1.4669600851220541
16.0,-0.07758007733721443,-1.887311059321123,-252.3704716109111,252.3775284849036,10.54417297026652,-6.450505168021432,0.09535698023887222,-2.3392847662848766
16.625,-0.2834936490538905,-6.967541572286531,-267.6835777449656,267.7742415354893,19.975226035751856,-19.733396781654196,-0.001594466794865544,-1.357228673699322
16.75,-0.07758007733721468,-1.909270743372353,-270.75809585563263,270.7648274538986,8.748624863473585,-5.304850007375557,0.024045056852121247,-1.8450291053549572
17.025993198426,-0.06405332166912217,-1.5814381637319868,-277.5727746347089,277.57727962691143,8.557221460654882,-3.4106718853967526,-0.14593195974084094,-2.1082699163685144
16.875,0.14951905283832861,3.688727805118279,-273.8420208848113,273.86686385011546,11.981948544819362,9.622241215548277,-0.17942340631518944,-1.7715313739400704
17.625,-0.2940864282833213,-7.317988941107887,-292.44726332203254,292.53880902657755,15.999397933983063,-15.824003760451431,0.09887876556067973,-0.990810942600644
17.730301264181833,-0.06529539061615779,-1.625299364217345,-295.0677653348576,295.0722415574361,6.903700320276889,-3.033451509117392,-0.07648179503566328,-1.5128766642078122
17.99671687736361,-0.07729809275526646,-1.929246713620807,-301.72043962691777,301.7266075133954,6.597472091224527,-3.870323640809163,0.03897000713614904,-1.7379522088072128
17.87500000000001,0.14951905283833591,3.731851063266413,-298.6791550375337,298.7024679615042,9.303342830998986,7.288818845368451,-0.09098277917093443,-1.6617048197042994
18.12445281289393,-0.2852121148284629,-7.132081548056393,-304.9186783057282,305.0020769878794,13.57834506656877,-13.330399067088964,-0.006998729563631277,-1.1302165826566193
18.2493616150429,-0.07958495407421566,-1.9915692308555397,-308.04443678238886,308.05087466290445,6.08706370605249,-3.6372862741210192,0.06414932053708611,-1.4674178950020427
18.49989360250716,-0.0796796866649571,-1.9977366556861913,-314.3294976858234,314.33584597873585,5.878697850515542,-3.387575024221425,0.0433584873299331,-1.6427956852362633
18.374999999999982,0.1495190528383592,3.7491436103885105,-311.194618271663,311.21720151536823,8.086772161212956,6.231647449591855,-0.08104381381695053,-1.490031918838996
18.624982267084526,-0.2856090471467651,-7.172856943118729,-317.4747191074146,317.5557386492303,11.728231531300366,-11.490484149899794,-0.0019263458678416613,-1.0369711190583217
18.74997931159861,-0.08004804177889746,-2.0113919319296065,-320.6161192533992,320.6224284460052,5.355022028725365,-3.087474386250961,0.012088339797407201,-1.4174598157741067
19.02599024294009,-0.06440588801794642,-1.621064268094307,-327.56785305490695,327.5718641830559,5.098726899869727,-2.007685960636944,-0.060979398673564576,-1.516940114868404
18.87499999999995,0.1495190528382942,3.7640438292189486,-323.76353112530256,323.7854105926841,7.033699960100655,5.464756734814662,-0.12422762698281138,-1.3385532774816147
19.625,-0.2852591122587965,-7.212562666908169,-342.7010698520467,342.7769600453938,8.387073369024096,-8.12458435952862,0.0024657798600022382,-0.8583339561961693
19.761341268502992,-0.07382942639841983,-1.8670920746003434,-346.15092301977967,346.1559584064103,3.8665964496054643,-2.079472766960977,0.009942294070808166,-1.1699445931430752
20.01972384260051,-0.06450888116804711,-1.6332166823315284,-352.6982902014334,352.7020715954841,3.7216313878212626,-1.4013988837612195,-0.0283329867572391,-1.2588381725245592
19.88056351506153,0.1426553720898777,3.6138557364670487,-349.17112353225735,349.1898243965063,4.949998152558691,3.761938007892849,-0.09556262112566287,-1.1024257524254315
20.613658731497015,-0.291806996681949,-7.411974528611971,-367.7791216779599,367.85380208531814,5.830415728418946,-5.528395104792799,0.02922356803768307,-0.7744943892337919
20.5,-0.06698729810778081,-1.6995827986316492,-364.88927519780935,364.89323333829043,3.1109935969985067,-1.3780680242590366,-0.05646314214125331,-1.07965065648027
21.63962439113935,-0.2895793995884866,-7.377679028238929,-393.8989011895869,393.96798665146343,3.4432540806023373,-3.2780890022431213,0.009896469047772475,-0.5071456363832446
21.75342590238433,-0.0705656977883495,-1.7969423672638931,-396.79957817028986,396.8036469565158,1.8299798891970702,-0.7293438538155086,-0.044057129537225063,-0.7546418496004207
23.12604907710129,-0.28229031006295097,-7.20645718943232,-431.8336642489328,431.8937908836884,1.1639511860878575,-0.9906242467764979,-0.0062171369954555486,-0.3014873600113659
22.97789237246323,-0.0840955262497471,-2.1453175657520775,-428.0497022147464,428.05507817755296,1.0108298839025904,-0.3632987917797338,-0.02706629197813023,-0.48885252401995233
24.1235306739101,-0.284713923638115,-7.271163186813552,-457.31411413394216,457.371915185226,0.3473150071790776,-0.2342102189401123,-0.013009603809147783,-0.13917638267667246
24.020976819774088,-0.09436935142166547,-2.4087803182567136,-454.69410720653383,454.70048752004715,0.4291196862839643,-0.11001068860266797,-0.037860376181177435,-0.2319955994364838
20.87512767699142,0.2873592291774697,7.308898572919916,-374.42843531990854,374.4997639177683,5.103402893519118,4.826200072967276,-0.09927894456528014,-0.673004244905456
20.722549446845992,0.07605047862126477,1.9342253327601941,-370.5463295056526,370.5513777302003,2.906560397949724,1.2900700799035023,-0.0993634460653748,-1.036904769008732
20.371716877363646,0.29538975759966873,7.498886476635843,-361.6322814662562,361.7100223893154,6.532932450952763,6.216491919403009,-0.11189248229426259,-0.7691087279638595
20.25,0.06698729810778081,1.70066014568039,-358.5403648921058,358.5443982296969,3.366692515775888,1.521760468111938,-0.022019548350613635,-1.1444937032184335
19.37631324905454,0.2944905611264127,7.437817835095941,-336.4128196740818,336.495031724414,9.524752602826075,9.159972886637167,-0.10681108014753884,-1.0010249457273708
19.25,0.06698729810778081,1.691478078982523,-333.2198996235846,333.2241927040164,4.722358146636373,2.2840137700697816,-0.022440476738534124,-1.4409987076506208
17.3760490771013,0.2822903100629462,7.007198801341352,-286.2543787658227,286.34013026058466,16.437810023083063,16.14478180300478,-0.17767665997283744,-1.2154999713695187
17.22789237246324,0.08409552624974101,2.0840385325231567,-282.57400821398807,282.581693205211,8.298872346528363,5.28353453053115,-0.11706841692759243,-1.994868928759019
17.48816975730777,0.06076050311629628,1.5111077228229828,-289.03753234727975,289.0414824068593,7.174140289232639,3.3213822570146148,0.009236788114825995,-1.6925701249229734
11.62395092289869,0.2822903100629543,6.106459609351337,-150.86845782742802,150.99198792050876,49.79158203588842,49.41219575807371,-0.36716931441269307,-1.9772857125770422
11.48390340742421,0.07862296804909258,1.6901678006330283,-147.83318275290048,147.84284423010396,23.20917065488323,15.441872220622145,-0.16732286951123895,-3.7632651299781648
11.73851535410471,0.06112779587994533,1.3289392461492446,-153.34515544349296,153.3509138463445,21.333819916237637,10.127787886631541,0.18119989323757707,-2.9905341829388825
10.12933219973767,0.2827524439515163,5.7017706584165815,-119.5379532517136,119.67385870042816,62.022073750928286,61.59732657255523,-0.21269314580987547,-2.907434362226988
9.989380764786615,0.07341164834721223,1.4683534636398299,-116.70821965752194,116.71745626735776,27.20122402619249,17.17029086173548,-0.6972994650545924,-4.34158264595652
9.748230127464439,0.07865080237712005,1.5538146413731955,-111.90451188210373,111.91529886262933,27.967159034334376,18.437903539281997,-0.6671642306743044,-2.9368894551689393
9.870983260363534,-0.1464226319309941,-2.9090654471687363,-114.34107544013956,114.3780756726725,39.2610750385225,-32.340391269517,-0.05472162850588666,-3.5017206937950207
9.624705021244072,0.2854375664321137,5.59424014541196,-109.48289320928767,109.62572429991432,67.08352567363808,66.73125888633916,-0.17692528488379608,-2.4858360504253127
9.499655858118084,0.07984798094514334,1.552084570580834,-107.0220976391533,107.03335157603306,29.189918825141138,18.95864712058093,-0.4021744361328158,-4.133859885842073
9.230266147663277,0.0655268093516635,1.2540702397671069,-101.81064831156824,101.81837163198055,30.362067591735347,14.096041126108775,0.0003451232881985301,-2.9520118558387054
9.374999999999982,-0.1495190528383263,-2.885421613438182,-104.6010378305035,104.64082746760808,42.383848157267316,-35.010306088977195,0.10516819619087801,-3.695650243028025
8.625,0.2834936490538906,5.206334610474363,-90.4501223112513,90.59983745126999,75.29398129243997,74.91889941865274,-0.37831631963113993,-2.176459822311544
8.75,0.06698729810778081,1.2410249426489186,-92.74418038191993,92.7524831884429,32.960612670208874,16.645283637715263,0.22642734068456943,-3.6253974130569073
7.625264171953237,0.2942114899125912,4.989618118617665,-72.73192587170497,72.90287600620996,88.24069363295627,87.3211096367233,-0.26161296465067496,-3.6561908772929854
7.500000000000001,0.06698729810778081,1.1234524804174275,-70.59105171838169,70.59999099279683,38.18559787734565,20.871642048124055,0.3931343786324086,-4.963240087030629
5.629596371690904,0.29495269501497157,4.025762270436201,-41.95566673285204,42.14836571987358,110.22172025129474,108.98536135447368,-0.6587161062247693,-4.890227180285686
4.379596371690904,0.2949526950149728,3.300247703939269,-26.319276119655537,26.525382756334103,125.72921164518203,124.14164812756971,-0.7890545016302344,-5.2292076822990445
3.117120505672736,0.2946707104330359,2.4786604992962826,-13.839669024277983,14.05987896720065,139.70459220934808,139.27802698259705,-0.30664318108186744,-1.261725226468134
14.7454036283091,-0.08080029500873698,-1.920736233888452,-222.1276404159872,222.13594455750354,12.882295749031861,-8.386416407371723,0.0474905201756886,-1.9724156452190622
14.875000000000009,0.1495190528383287,3.566188316211305,-225.21751966979866,225.24575215822125,17.98616157893212,14.428849665090157,-0.18248381837042163,-2.1767578528854514
15.25,-0.08111100374702462,-1.9480051834294354,-234.20498086793228,234.2130820162341,11.941204316214295,-7.600850632839835,0.16292129193510133,-2.043557396659978
15.375,0.14951905283832834,3.601792600549943,-237.21542229816504,237.24276487605297,16.495800638494554,13.164641248849167,-0.11012589901043279,-2.181954620325484
15.75,-0.08111100374702508,-1.9659122514795673,-246.28876529018913,246.29661126200335,10.837338129404111,-6.837828847303191,0.1320284922892079,-1.965694688203429
15.875,0.1495190528383287,3.634082829014839,-249.32639077323557,249.35287384350778,14.896721568395444,11.845558813204805,-0.12190839885940387,-2.0625279525389884
5.125315035236194,-0.2872064611421225,-3.646727194443674,-35.27822273583993,35.46620389371026,112.10321731430552,-111.72053180055677,0.03847715605211109,-2.9387243330611637
5.277893265381616,-0.07589771058590689,-0.9878801559360426,-37.22136022778611,37.23446742480829,47.622852847683376,-26.359257693530797,0.2877857978046451,-3.99342902043365
17.12933219973767,-0.2935974322102121,-7.263427131542994,-280.1348566737841,280.22900509643324,18.1106491685533,-17.675026218371812,0.07649467372976824,-1.3120992371769395
19.129331707156695,-0.2954216564732626,-7.446573346490868,-330.17666862150963,330.26063034609933,10.393810856430793,-10.058821336168528,0.046158548435845013,-1.0190141292972823
20.12828730710008,-0.2954388219982742,-7.489072897092173,-355.4534446607976,355.5323298015029,7.231156835003875,-6.924673977462485,0.024529185754099004,-0.8589756285499849
1.134456793284923,0.2926902750055854,0.9690148993058932,-1.9630323794989162,2.1891747299011985,163.1784836743571,162.77506568329628,-0.06830758339843494,-2.842958593820935
14.360375608860632,0.2895793995884779,6.82642739458355,-213.00608920516305,213.11544793714836,32.99730045007595,32.40375102112946,-0.2756917291278426,-2.0191369600634133
14.24652623868511,0.07056893298969218,1.6595925743813673,-210.31453072755423,210.32107855054446,14.737692263791164,7.937029076934875,0.05560754860378374,-2.7413934823825143
13.359326531759331,0.2893003283746575,6.643035267976875,-189.67370063637458,189.78999612906006,39.38215784202702,38.759081567241005,-0.31668171365858866,-2.148382392416755
13.242921977000849,0.07301517575778696,1.6711814740009459,-186.9920433331553,186.99951100852553,17.543120826821127,9.502986787214798,0.11984627795270839,-3.0836651086667226
5.387107330451478,0.2919513744705588,3.856890756450155,-38.68547062708591,38.877258698965875,111.52207679410938,110.97007405674357,-0.7952267268503316,-1.9542947671257613
5.505525234495407,0.0712659149141076,0.9566278877110802,-40.24161217390561,40.252981097933294,48.28196254334767,27.579373908472565,0.1750276289920001,-4.7761381720910485
2.25,0.06698729810778138,0.42537671048174575,-7.374193856115041,7.386452489076546,59.314353084850524,31.61639826954707,0.07908002067580934,-4.036246324606234
16.5,-0.07934554054212027,-1.9451958621455052,-264.60653286094646,264.6136826009442,9.479899685640762,-5.753047949044041,0.08575578303182543,-2.2021669339332317
16.25,-0.08140524761450986,-1.9891747508259698,-258.47684684576353,258.48450083422335,9.787758634297195,-6.138759354773731,0.11024214488056275,-1.8748682414086144
16.375,0.1495190528383287,3.6630319421539177,-261.5388022232745,261.564452614254,13.353455929749542,10.555608060619019,-0.11416244576022046,-1.944127802848962
19.49534580403275,-0.0677061589015473,-1.7092602730084276,-339.41946438955426,339.4237681382563,4.342078894579152,-1.9330742636266627,-0.038197017349893225,-1.363469901543774
4.125766061948483,0.2875122377643747,3.064805025236517,-23.52931723973745,23.72808040299343,123.7240632063285,123.2496585139396,-0.1473478733142148,-3.438138780578966
4.278463483983226,0.07636220625464686,0.842500277568137,-25.162314273089862,25.176414881699184,52.58721610986189,30.597146926299988,-0.5826991113700637,-4.482772102115552
8.477767482332128,0.0842387808915202,1.5284853876122595,-87.7394036930829,87.75271635680524,34.53199101640112,23.913307521937124,-0.07408353111564005,-4.483531238244234
23.86526402962011,0.2924911515655661,7.472960390900424,-450.7163129906677,450.77826027095125,0.5606069538352428,0.3773585333436908,-0.08728208664765155,-0.18578463300523446
21.870667800262332,0.295404930253329,7.532919837985206,-399.7902420413126,399.86120406053,3.095549539994039,2.8842441037487445,-0.10144835470651543,-0.48113758402871026
8.879332199737666,-0.2933452231809429,-5.483655267793865,-95.17613068460926,95.33397257635822,75.79641823881403,-75.2806210276565,0.4826809893410423,-2.094982023672323
8.999999999999993,-0.0669872981077836,-1.2618570678448076,-97.4274434598351,97.43561475343108,31.96288239336234,-17.43151910836496,-0.30860848862694906,-3.1080187223738465
9.121711024610546,0.2956084766955443,5.6172048704986945,-99.75435734815323,99.91238562110411,74.00057973593324,73.59126767157008,-0.43924563340602435,-1.8223343741634757
10.36712050567274,-0.2947007353174687,-6.018067693827396,-124.3745450403648,124.52005698988906,62.519482487570166,-62.30890067192671,0.14090446189904424,-1.2869569768740639
4.386480325707198,-0.28985636125614334,-3.2522814803807973,-26.396627434317068,26.596226701052316,122.80621806374025,-122.27124479618405,0.8118336459727883,-1.1168068816759729
23.238169757307723,-0.06076050311630219,-1.54985107634283,-434.69714186215475,434.69990474059824,0.8161091214226608,-0.18773404438579308,-0.043662883661833705,-0.415893302078836
7.378283122636363,-0.29556990690629287,-4.901558532544912,-68.5758293671894,68.75077926428064,91.58930380220467,-90.61625637076767,0.41598552381200915,-3.610431881164379
10.24958767943029,0.06573494674097284,1.3366538527410157,-121.96202081644451,121.96934518621016,25.233251858201587,13.1423390215854,-0.03564186837459361,-2.8759047958200634
5.623914020940972,-0.2957183759995901,-4.036657164009926,-41.87742699372008,42.071528290211994,110.12720793404868,-109.7283735275729,0.4616237050598617,-1.7305048857509648
14.12922276231645,-0.2953975324262317,-6.922436173978823,-207.56549515916225,207.68089681829434,35.010126974746285,-34.44505589609928,0.18209989547617758,-2.0153445311250966
22.879332199737664,0.2935974322102147,7.49709155894872,-425.5331739208533,425.59921110006593,1.5342249224625066,1.2968841867550192,-0.09250861880212757,-0.3465317940815373
13.12828312263636,-0.29556990690630114,-6.738371793436041,-184.3791795012597,184.50226960117405,41.70898623217767,-41.100380418189445,0.1865346423385137,-2.3010922613165294
11.87066780026233,-0.2934024372662835,-6.408589088314942,-156.241877178065,156.3732528223047,50.535872100145504,-50.187152468080086,0.3238671233527718,-1.4730508867662027
24.604701252336422,-0.2650216345553032,-6.768415938929856,-469.60674662070784,469.6555204892284,0.1346180653828077,-0.055023951717679424,-0.016824784045959502,-0.06930581013822995
0.3952987476635695,-0.26502163455529054,-0.3057030269459674,-0.2468790397565548,0.3929422361557045,162.9218372645448,-159.03858965838913,1.4665261363267532,-5.68400522337258
0.7625345946025256,-0.09856342476865086,-0.21995280829708197,-0.8746459130889326,0.9018784348020223,77.78015608509678,-57.66498576283386,1.631739768438363,-8.340539394485406
24.237465405397447,-0.0985634247686842,-2.5160088143058807,-460.22482327400445,460.23170062256935,0.32251508654996836,-0.07032782995918102,-0.03285282988713843,-0.17681497747568667
24.36519765880198,0.3332231022465135,8.514201113150387,-463.4882476251427,463.5664432497469,0.2679054837511195,0.14612911772836298,-0.0926741315939171,-0.09097505028219204
0.6348023411979961,0.3332231022465708,0.6255392795305814,-0.6510097157186211,0.9028361092666148,200.35834579436593,196.89282357335006,-2.033754102097261,-2.4969511382462435
24.13796067554117,0.06874511600476066,1.7578543626388523,-457.68277395970233,457.6861497045855,0.3822113966794428,0.04303144764328662,-0.058302288229962036,-0.20989821597745187
0.8620393244588661,0.06874511600481542,0.1729268705939072,-1.123669357811669,1.1368977650863294,60.14866324682861,33.08460699259695,1.4757114580419555,-4.661747182667803
23.24369420429787,0.1425317876642897,3.6414339466661363,-434.83840056570267,434.853647389241,0.8892341021337543,0.4378117894365813,-0.08483553712744572,-0.40798589069301366
10.2501411845022,-0.1346913670374856,-2.7314980728919775,-121.97898982926296,122.00956946686456,33.13632648795637,-29.899586116099517,0.295021663851782,-3.7545413638353087
11.741637991188199,-0.1418391231860327,-3.0798442114094184,-153.41864500235144,153.44955547255287,27.000117334605864,-24.30704686961903,0.19467374977833235,-2.8928939830777254
18.875,0.34705032443051104,8.735937622503211,-323.76696149415073,323.8847973605726,13.091651133995047,12.772045407523756,-0.15482492556725566,-0.7437906280326423
18.624974582821142,0.08456080525733785,2.125228774519083,-317.47255181420417,317.4796651011944,5.8765038683269,3.4403045535569645,0.007719045253711568,-1.537001327149421
23.04001362203874,0.106470026871912,2.7201902722992437,-429.6362339314383,429.64484512432716,0.9928331755500535,0.39930773933970815,-0.07471802595161672,-0.46291103473486755
5.7463187961422175,0.13714904963786811,1.9022692118140225,-43.55306972780934,43.59459267924908,56.0388301167685,51.31396773501606,-0.7845981680586618,-3.3594444312713487
12.875,0.3470503244304707,7.853457908387203,-178.62115508785516,178.79371869850016,50.8033065447283,49.939732267617366,-0.3047092336741706,-1.3542379460846428
13.62995555742915,0.07726042260649388,1.7882194153138384,-195.9144363850236,195.9225972488594,16.243851196341815,9.599583992008153,-0.06518165490885812,-3.081595731835634
13.875,0.3470503244304636,8.084191061800878,-201.6210243829983,201.78303104664997,42.72344626912834,41.976576635455345,-0.2071476282566216,-1.3339674982638876
13.24766512106199,-0.13117738235012272,-3.0009320524598375,-187.10446354276172,187.1285276776583,20.070731440345156,-17.68542350693679,0.390675193351387,-2.7255780667270146
11.528218882282319,-0.1140461165465449,-2.4571269282543753,-148.78869183033126,148.80897919589006,24.985985380699812,-18.578529677076734,-0.11977494439508375,-3.0007747075373445
22.37500000000003,-0.08512122737024498,-2.170162872076964,-412.6571837113598,412.66289011187115,1.393981209598223,-0.5924752583374836,-0.04886615863284341,-0.6230735555754688
11.125,0.34705032443049827,7.349492589407744,-140.1767670442126,140.3693024143427,66.62268306428834,65.48293998717004,-0.46792578557051356,-1.471074433893831
10.625,0.3470503244304825,7.180085145147307,-129.69072588460403,129.88932982800037,71.69743917138933,70.40500095550655,-0.47814726290866777,-2.570378968546166
4.500235320702974,0.13323252850356682,1.5267506144804854,-27.67495882455678,27.717040126603163,62.64756850506491,57.37425450352812,-0.8104665942266677,-4.3198669427514576
22.625,-0.34705032443047,-8.856273743603646,-419.03935348146354,419.132930406076,2.0447651759317362,-1.9318170590006296,0.0030140280708750877,-0.30773058708899276
7.124999999999999,0.34705032443049455,5.623364921578624,-64.41917238922575,64.66414775092939,110.44096787660779,108.63460925950724,-0.7697375080273873,-1.6397100503702957
8.75086643994753,-0.1414765691438439,-2.619617420199419,-92.76902270453127,92.80600179396832,40.23164770787064,-35.93288851950558,0.6294678888993451,-4.303478892143501
8.542437853450943,-0.1053139815251469,-1.9241568953069057,-88.91995652435746,88.9407726976294,37.22662845755443,-27.00437472542354,0.12195506676368807,-3.9514469172414217
8.995395434454762,0.1310443428661059,2.468291498398227,-97.34741695999654,97.3787043028633,36.70033613275558,32.63465611471762,-0.5875500169029565,-3.2464386408051373
16.125,0.0847092859557647,2.0677667635288084,-255.42123075776607,255.4296004405134,10.778890738301554,6.715191891322315,0.10788652180956494,-2.1063365420281213
15.625,0.08476813472926165,2.0518394987164656,-243.2582251262233,243.26687842139305,11.951115636977137,7.497924915079488,0.12975846225267815,-2.2293006341030255
14.62995555742913,0.0769073299655154,1.8250148171529765,-219.38345363114848,219.3910444986602,13.56536743497182,7.9655803059900085,0.025480231841646196,-2.7254794155781443
9.375,-0.34705032443049444,-6.699430697904141,-104.6223865414714,104.83666408899643,84.36585901302934,-82.92565410079956,0.47445884502168667,-2.7162073504288626
15.125,0.08476813472926183,2.032601737417549,-231.2023569342187,231.21129151008353,13.113431832165961,8.262979524440615,0.16395531577729786,-2.3223449636033195
6.376250662297614,0.08383428992579053,1.2556634624557428,-52.67335494698335,52.68831950348998,44.54880532601972,29.140551633536862,0.7339282193168876,-4.274011571857598
2.2504704116130703,-0.1345799235261255,-0.8420553326588013,-7.390809171286303,7.438623353123134,77.81509709412272,-70.79979155027787,0.8910338864517744,-5.977437682347298
10.875000000000009,0.08512122737023801,1.7822296813999685,-134.88684153863545,134.89861512597608,26.07748998754137,16.751180666711218,0.3063078470234386,-3.3929440574853444
7.745052314607791,0.1361690942409896,2.3337943116724715,-74.7684437467339,74.80485797191052,44.63707739921818,40.639938451637164,-0.4153111615000551,-3.0254763972563987
3.000109251116315,0.13466696988760982,1.091937200720235,-12.845015617111153,12.891344113557212,72.51736505031873,66.0614334760282,-0.4671730813984592,-5.875721038878721
15.375,0.347050324430493,8.359986451811098,-237.22383051527135,237.37109162198468,32.00173526614719,31.39460903801981,-0.186030156596877,-1.2799632976532063
20.25460222994012,-0.1308068262899291,-3.3168944700519214,-358.6577450168862,358.6730821368161,3.742645357563253,-2.8659143776390628,0.035525582472903536,-1.1354337038616023
9.623773849189208,-0.0841873101001895,-1.648652407061312,-109.45262535578014,109.46504123249612,30.53084393772804,-19.753309536296896,-0.5315642143034549,-3.6198153231145307
19.49345697885013,0.1385389392151666,3.502168678489751,-339.37264439874895,339.3907142979199,4.9742865140800845,4.170384776808433,-0.1001625294069923,-1.1638542433398302
19.875,0.3470503244304933,8.79024134831087,-349.0326181580622,349.14328989862196,9.24462537306117,8.964863880150634,-0.15437670804388146,-0.6995806940546652
16.875,0.3470503244304933,8.561669797879588,-273.8479474483152,273.9817521503634,22.897607455306787,22.433810314075547,-0.19296703311671473,-0.9474353593580306
4.119302219000235,-0.07665706317493637,-0.814092141762423,-23.439155166211673,23.453288488419414,51.62327595796308,-31.706407692396454,-1.1462205617602446,-3.8107084531311823
16.625,0.08512122737024255,2.093292859098171,-267.68020142910154,267.68838621075497,9.695533128593333,5.970900321001291,0.03947461633096675,-2.0404606951646427
16.375,0.3470503244304934,8.501967071363659,-261.5455761460213,261.68372483904454,25.726812866741838,25.212829228413998,-0.1705337284819071,-1.1220143221385988
